SourceFile,FileName,DateTimeOriginal,GPSLatitude,GPSLongitude,AbsoluteAltitude,GimbalPitchDegree,FlightYawDegree
./images/task-se/DJI_20251002154813_0894_D.JPG,DJI_20251002154813_0894_D.JPG,2025:10:02 15:48:13,"8 deg 17' 47.76"" S","115 deg 27' 57.24"" E",+1099.820,-80.00,-89.90
./images/task-se/DJI_20251002155245_0031_D.JPG,DJI_20251002155245_0031_D.JPG,2025:10:02 15:52:45,"8 deg 17' 52.79"" S","115 deg 27' 57.49"" E",+1101.620,-80.00,-89.90
./images/task-se/DJI_20251002154443_0789_D.JPG,DJI_20251002154443_0789_D.JPG,2025:10:02 15:44:43,"8 deg 17' 42.73"" S","115 deg 27' 40.26"" E",+1170.820,-80.00,-91.50
./images/task-se/DJI_20251002154635_0845_D.JPG,DJI_20251002154635_0845_D.JPG,2025:10:02 15:46:35,"8 deg 17' 45.24"" S","115 deg 27' 46.16"" E",+1126.320,-80.00,-89.90
./images/task-se/DJI_20251002154525_0810_D.JPG,DJI_20251002154525_0810_D.JPG,2025:10:02 15:45:25,"8 deg 17' 43.99"" S","115 deg 27' 50.97"" E",+1119.820,-80.00,+89.90
./images/task-se/DJI_20251002155145_0001_D.JPG,DJI_20251002155145_0001_D.JPG,2025:10:02 15:51:45,"8 deg 17' 51.53"" S","115 deg 27' 45.56"" E",+1145.620,-80.00,+89.90
./images/task-se/DJI_20251002155341_0059_D.JPG,DJI_20251002155341_0059_D.JPG,2025:10:02 15:53:41,"8 deg 17' 54.06"" S","115 deg 27' 39.90"" E",+1100.820,-80.00,+177.90
./images/task-se/DJI_20251002155445_0091_D.JPG,DJI_20251002155445_0091_D.JPG,2025:10:02 15:54:45,"8 deg 17' 55.43"" S","115 deg 27' 59.45"" E",+1075.420,-80.00,-129.40
./images/task-se/DJI_20251002155835_0206_D.JPG,DJI_20251002155835_0206_D.JPG,2025:10:02 15:58:35,"8 deg 17' 59.08"" S","115 deg 27' 51.40"" E",+1085.920,-80.00,+89.90
./images/task-se/DJI_20251002154717_0866_D.JPG,DJI_20251002154717_0866_D.JPG,2025:10:02 15:47:17,"8 deg 17' 46.50"" S","115 deg 27' 44.44"" E",+1157.420,-80.00,+89.90
./images/task-se/DJI_20251002154521_0808_D.JPG,DJI_20251002154521_0808_D.JPG,2025:10:02 15:45:21,"8 deg 17' 43.99"" S","115 deg 27' 49.47"" E",+1124.920,-80.00,+90.00
./images/task-se/DJI_20251002154629_0842_D.JPG,DJI_20251002154629_0842_D.JPG,2025:10:02 15:46:29,"8 deg 17' 45.24"" S","115 deg 27' 48.41"" E",+1120.920,-80.00,-89.80
./images/task-se/DJI_20251002155517_0107_D.JPG,DJI_20251002155517_0107_D.JPG,2025:10:02 15:55:17,"8 deg 17' 55.31"" S","115 deg 27' 48.66"" E",+1079.820,-80.00,-89.90
./images/task-se/DJI_20251002154447_0791_D.JPG,DJI_20251002154447_0791_D.JPG,2025:10:02 15:44:47,"8 deg 17' 43.18"" S","115 deg 27' 39.60"" E",+1178.920,-80.00,-163.00
./images/task-se/DJI_20251002155247_0032_D.JPG,DJI_20251002155247_0032_D.JPG,2025:10:02 15:52:47,"8 deg 17' 52.79"" S","115 deg 27' 56.78"" E",+1108.620,-80.00,-90.40
./images/task-se/DJI_20251002155735_0176_D.JPG,DJI_20251002155735_0176_D.JPG,2025:10:02 15:57:35,"8 deg 17' 57.82"" S","115 deg 27' 45.69"" E",+1087.720,-80.00,-90.00
./images/task-se/DJI_20251002155653_0155_D.JPG,DJI_20251002155653_0155_D.JPG,2025:10:02 15:56:53,"8 deg 17' 57.35"" S","115 deg 28' 0.06"" E",+1049.120,-80.00,+178.90
./images/task-se/DJI_20251002154409_0772_D.JPG,DJI_20251002154409_0772_D.JPG,2025:10:02 15:44:09,"8 deg 17' 42.73"" S","115 deg 27' 52.98"" E",+1141.620,-80.00,-89.90
./images/task-se/DJI_20251002155627_0142_D.JPG,DJI_20251002155627_0142_D.JPG,2025:10:02 15:56:27,"8 deg 17' 56.56"" S","115 deg 27' 51.73"" E",+1061.420,-80.00,+89.80
./images/task-se/DJI_20251002155137_0996_D.JPG,DJI_20251002155137_0996_D.JPG,2025:10:02 15:51:37,"8 deg 17' 51.53"" S","115 deg 27' 42.67"" E",+1167.620,-80.00,+90.70
./images/task-se/DJI_20251002155325_0051_D.JPG,DJI_20251002155325_0051_D.JPG,2025:10:02 15:53:25,"8 deg 17' 52.79"" S","115 deg 27' 43.33"" E",+1145.420,-80.00,-90.00
./images/task-se/DJI_20251002154453_0794_D.JPG,DJI_20251002154453_0794_D.JPG,2025:10:02 15:44:53,"8 deg 17' 44.27"" S","115 deg 27' 40.35"" E",+1180.620,-80.00,+93.40
./images/task-se/DJI_20251002155231_0024_D.JPG,DJI_20251002155231_0024_D.JPG,2025:10:02 15:52:31,"8 deg 17' 51.54"" S","115 deg 27' 59.75"" E",+1069.120,-80.00,+91.70
./images/task-se/DJI_20251002154401_0768_D.JPG,DJI_20251002154401_0768_D.JPG,2025:10:02 15:44:01,"8 deg 17' 42.73"" S","115 deg 27' 55.94"" E",+1123.220,-80.00,-89.90
./images/task-se/DJI_20251002154913_0924_D.JPG,DJI_20251002154913_0924_D.JPG,2025:10:02 15:49:13,"8 deg 17' 49.02"" S","115 deg 27' 41.71"" E",+1174.220,-80.00,+90.30
./images/task-se/DJI_20251002154911_0923_D.JPG,DJI_20251002154911_0923_D.JPG,2025:10:02 15:49:11,"8 deg 17' 49.05"" S","115 deg 27' 40.99"" E",+1175.820,-80.00,+86.70
./images/task-se/DJI_20251002155129_0992_D.JPG,DJI_20251002155129_0992_D.JPG,2025:10:02 15:51:29,"8 deg 17' 51.53"" S","115 deg 27' 41.06"" E",+1158.420,-80.00,+90.10
./images/task-se/DJI_20251002155723_0170_D.JPG,DJI_20251002155723_0170_D.JPG,2025:10:02 15:57:23,"8 deg 17' 57.82"" S","115 deg 27' 49.68"" E",+1065.320,-80.00,-89.90
./images/task-se/DJI_20251002154455_0795_D.JPG,DJI_20251002154455_0795_D.JPG,2025:10:02 15:44:55,"8 deg 17' 44.11"" S","115 deg 27' 40.84"" E",+1175.520,-80.00,+90.40
./images/task-se/DJI_20251002155033_0964_D.JPG,DJI_20251002155033_0964_D.JPG,2025:10:02 15:50:33,"8 deg 17' 50.27"" S","115 deg 27' 53.54"" E",+1127.720,-80.00,-89.70
./images/task-se/DJI_20251002154619_0837_D.JPG,DJI_20251002154619_0837_D.JPG,2025:10:02 15:46:19,"8 deg 17' 45.25"" S","115 deg 27' 52.14"" E",+1117.320,-80.00,-89.90
./images/task-se/DJI_20251002155421_0079_D.JPG,DJI_20251002155421_0079_D.JPG,2025:10:02 15:54:21,"8 deg 17' 54.05"" S","115 deg 27' 53.91"" E",+1078.320,-80.00,+90.00
./images/task-se/DJI_20251002155121_0988_D.JPG,DJI_20251002155121_0988_D.JPG,2025:10:02 15:51:21,"8 deg 17' 51.54"" S","115 deg 27' 40.05"" E",+1133.320,-80.00,+132.40
./images/task-se/DJI_20251002155631_0144_D.JPG,DJI_20251002155631_0144_D.JPG,2025:10:02 15:56:31,"8 deg 17' 56.56"" S","115 deg 27' 53.23"" E",+1060.720,-80.00,+90.10
./images/task-se/DJI_20251002155629_0143_D.JPG,DJI_20251002155629_0143_D.JPG,2025:10:02 15:56:29,"8 deg 17' 56.56"" S","115 deg 27' 52.48"" E",+1061.120,-80.00,+89.90
./images/task-se/DJI_20251002154853_0914_D.JPG,DJI_20251002154853_0914_D.JPG,2025:10:02 15:48:53,"8 deg 17' 47.76"" S","115 deg 27' 42.57"" E",+1171.520,-80.00,-89.90
./images/task-se/DJI_20251002155229_0023_D.JPG,DJI_20251002155229_0023_D.JPG,2025:10:02 15:52:29,"8 deg 17' 51.53"" S","115 deg 27' 59.06"" E",+1078.320,-80.00,+90.20
./images/task-se/DJI_20251002155829_0203_D.JPG,DJI_20251002155829_0203_D.JPG,2025:10:02 15:58:29,"8 deg 17' 59.08"" S","115 deg 27' 49.93"" E",+1095.120,-80.00,+90.00
./images/task-se/DJI_20251002155117_0986_D.JPG,DJI_20251002155117_0986_D.JPG,2025:10:02 15:51:17,"8 deg 17' 50.98"" S","115 deg 27' 39.82"" E",+1139.220,-80.00,-179.40
./images/task-se/DJI_20251002155733_0175_D.JPG,DJI_20251002155733_0175_D.JPG,2025:10:02 15:57:33,"8 deg 17' 57.82"" S","115 deg 27' 46.39"" E",+1096.120,-80.00,-90.00
./images/task-se/DJI_20251002155705_0161_D.JPG,DJI_20251002155705_0161_D.JPG,2025:10:02 15:57:05,"8 deg 17' 57.82"" S","115 deg 27' 56.40"" E",+1051.520,-80.00,-89.90
./images/task-se/DJI_20251002154711_0863_D.JPG,DJI_20251002154711_0863_D.JPG,2025:10:02 15:47:11,"8 deg 17' 46.50"" S","115 deg 27' 42.24"" E",+1173.520,-80.00,+89.90
./images/task-se/DJI_20251002155715_0166_D.JPG,DJI_20251002155715_0166_D.JPG,2025:10:02 15:57:15,"8 deg 17' 57.82"" S","115 deg 27' 52.65"" E",+1058.120,-80.00,-89.90
./images/task-se/DJI_20251002155609_0133_D.JPG,DJI_20251002155609_0133_D.JPG,2025:10:02 15:56:09,"8 deg 17' 56.56"" S","115 deg 27' 45.48"" E",+1087.220,-80.00,+90.00
./images/task-se/DJI_20251002155443_0090_D.JPG,DJI_20251002155443_0090_D.JPG,2025:10:02 15:54:43,"8 deg 17' 55.25"" S","115 deg 27' 59.88"" E",+1073.720,-80.00,-178.90
./images/task-se/DJI_20251002155143_0999_D.JPG,DJI_20251002155143_0999_D.JPG,2025:10:02 15:51:43,"8 deg 17' 51.54"" S","115 deg 27' 44.86"" E",+1154.420,-80.00,+89.90
./images/task-se/DJI_20251002155825_0201_D.JPG,DJI_20251002155825_0201_D.JPG,2025:10:02 15:58:25,"8 deg 17' 59.08"" S","115 deg 27' 49.21"" E",+1091.620,-80.00,+89.90
./images/task-se/DJI_20251002154849_0912_D.JPG,DJI_20251002154849_0912_D.JPG,2025:10:02 15:48:49,"8 deg 17' 47.76"" S","115 deg 27' 44.07"" E",+1166.720,-80.00,-89.90
./images/task-se/DJI_20251002155657_0157_D.JPG,DJI_20251002155657_0157_D.JPG,2025:10:02 15:56:57,"8 deg 17' 57.93"" S","115 deg 27' 59.33"" E",+1046.420,-80.00,-110.90
./images/task-se/DJI_20251002155417_0077_D.JPG,DJI_20251002155417_0077_D.JPG,2025:10:02 15:54:17,"8 deg 17' 54.05"" S","115 deg 27' 52.42"" E",+1075.020,-80.00,+90.00
./images/task-se/DJI_20251002154859_0917_D.JPG,DJI_20251002154859_0917_D.JPG,2025:10:02 15:48:59,"8 deg 17' 47.76"" S","115 deg 27' 40.30"" E",+1178.620,-80.00,-91.10
./images/task-se/DJI_20251002155257_0037_D.JPG,DJI_20251002155257_0037_D.JPG,2025:10:02 15:52:57,"8 deg 17' 52.79"" S","115 deg 27' 53.12"" E",+1102.620,-80.00,-89.90
./images/task-se/DJI_20251002155047_0971_D.JPG,DJI_20251002155047_0971_D.JPG,2025:10:02 15:50:47,"8 deg 17' 50.27"" S","115 deg 27' 48.26"" E",+1118.420,-80.00,-89.80
./images/task-se/DJI_20251002154719_0867_D.JPG,DJI_20251002154719_0867_D.JPG,2025:10:02 15:47:19,"8 deg 17' 46.50"" S","115 deg 27' 45.17"" E",+1151.920,-80.00,+90.10
./images/task-se/DJI_20251002155711_0164_D.JPG,DJI_20251002155711_0164_D.JPG,2025:10:02 15:57:11,"8 deg 17' 57.82"" S","115 deg 27' 54.15"" E",+1055.520,-80.00,-89.90
./images/task-se/DJI_20251002155459_0098_D.JPG,DJI_20251002155459_0098_D.JPG,2025:10:02 15:54:59,"8 deg 17' 55.31"" S","115 deg 27' 54.37"" E",+1083.120,-80.00,-90.10
./images/task-se/DJI_20251002155453_0095_D.JPG,DJI_20251002155453_0095_D.JPG,2025:10:02 15:54:53,"8 deg 17' 55.30"" S","115 deg 27' 56.60"" E",+1088.920,-80.00,-90.00
./images/task-se/DJI_20251002154559_0827_D.JPG,DJI_20251002154559_0827_D.JPG,2025:10:02 15:45:59,"8 deg 17' 45.24"" S","115 deg 27' 58.96"" E",+1116.120,-80.00,-90.60
./images/task-se/DJI_20251002155323_0050_D.JPG,DJI_20251002155323_0050_D.JPG,2025:10:02 15:53:23,"8 deg 17' 52.79"" S","115 deg 27' 44.08"" E",+1150.620,-80.00,-90.20
./images/task-se/DJI_20251002155107_0981_D.JPG,DJI_20251002155107_0981_D.JPG,2025:10:02 15:51:07,"8 deg 17' 50.27"" S","115 deg 27' 41.64"" E",+1176.620,-80.00,-90.00
./images/task-se/DJI_20251002155739_0178_D.JPG,DJI_20251002155739_0178_D.JPG,2025:10:02 15:57:39,"8 deg 17' 57.82"" S","115 deg 27' 44.27"" E",+1083.720,-80.00,-90.10
./images/task-se/DJI_20251002155855_0216_D.JPG,DJI_20251002155855_0216_D.JPG,2025:10:02 15:58:55,"8 deg 17' 59.08"" S","115 deg 27' 58.62"" E",+1047.320,-80.00,+89.80
./images/task-se/DJI_20251002155155_0006_D.JPG,DJI_20251002155155_0006_D.JPG,2025:10:02 15:51:55,"8 deg 17' 51.53"" S","115 deg 27' 48.81"" E",+1105.420,-80.00,+89.70
./images/task-se/DJI_20251002154403_0769_D.JPG,DJI_20251002154403_0769_D.JPG,2025:10:02 15:44:03,"8 deg 17' 42.73"" S","115 deg 27' 55.20"" E",+1127.920,-80.00,-89.90
./images/task-se/DJI_20251002154923_0929_D.JPG,DJI_20251002154923_0929_D.JPG,2025:10:02 15:49:23,"8 deg 17' 49.02"" S","115 deg 27' 45.27"" E",+1137.020,-80.00,+90.10
./images/task-se/DJI_20251002155759_0188_D.JPG,DJI_20251002155759_0188_D.JPG,2025:10:02 15:57:59,"8 deg 17' 58.63"" S","115 deg 27' 40.46"" E",+1105.220,-80.00,+142.20
./images/task-se/DJI_20251002154627_0841_D.JPG,DJI_20251002154627_0841_D.JPG,2025:10:02 15:46:27,"8 deg 17' 45.24"" S","115 deg 27' 49.16"" E",+1119.120,-80.00,-89.80
./images/task-se/DJI_20251002154945_0940_D.JPG,DJI_20251002154945_0940_D.JPG,2025:10:02 15:49:45,"8 deg 17' 49.02"" S","115 deg 27' 53.49"" E",+1132.920,-80.00,+90.00
./images/task-se/DJI_20251002155211_0014_D.JPG,DJI_20251002155211_0014_D.JPG,2025:10:02 15:52:11,"8 deg 17' 51.54"" S","115 deg 27' 52.62"" E",+1108.120,-80.00,+90.30
./images/task-se/DJI_20251002154747_0881_D.JPG,DJI_20251002154747_0881_D.JPG,2025:10:02 15:47:47,"8 deg 17' 46.50"" S","115 deg 27' 55.49"" E",+1102.620,-80.00,+89.70
./images/task-se/DJI_20251002155123_0989_D.JPG,DJI_20251002155123_0989_D.JPG,2025:10:02 15:51:23,"8 deg 17' 51.54"" S","115 deg 27' 40.36"" E",+1143.420,-80.00,+90.80
./images/task-se/DJI_20251002155301_0039_D.JPG,DJI_20251002155301_0039_D.JPG,2025:10:02 15:53:01,"8 deg 17' 52.79"" S","115 deg 27' 51.61"" E",+1098.620,-80.00,-89.90
./images/task-se/DJI_20251002155037_0966_D.JPG,DJI_20251002155037_0966_D.JPG,2025:10:02 15:50:37,"8 deg 17' 50.27"" S","115 deg 27' 52.02"" E",+1125.020,-80.00,-90.00
./images/task-se/DJI_20251002155013_0954_D.JPG,DJI_20251002155013_0954_D.JPG,2025:10:02 15:50:13,"8 deg 17' 50.40"" S","115 deg 27' 59.13"" E",+1083.020,-80.00,-92.00
./images/task-se/DJI_20251002155859_0218_D.JPG,DJI_20251002155859_0218_D.JPG,2025:10:02 15:58:59,"8 deg 17' 59.08"" S","115 deg 27' 58.93"" E",+1045.320,-80.00,+90.00
./images/task-se/DJI_20251002154415_0775_D.JPG,DJI_20251002154415_0775_D.JPG,2025:10:02 15:44:15,"8 deg 17' 42.73"" S","115 deg 27' 50.76"" E",+1155.720,-80.00,-89.70
./images/task-se/DJI_20251002155329_0053_D.JPG,DJI_20251002155329_0053_D.JPG,2025:10:02 15:53:29,"8 deg 17' 52.79"" S","115 deg 27' 41.85"" E",+1135.420,-80.00,-90.00
./images/task-se/DJI_20251002154941_0938_D.JPG,DJI_20251002154941_0938_D.JPG,2025:10:02 15:49:41,"8 deg 17' 49.02"" S","115 deg 27' 51.99"" E",+1132.520,-80.00,+90.20
./images/task-se/DJI_20251002154957_0946_D.JPG,DJI_20251002154957_0946_D.JPG,2025:10:02 15:49:57,"8 deg 17' 49.02"" S","115 deg 27' 57.66"" E",+1082.920,-80.00,+89.90
./images/task-se/DJI_20251002154439_0787_D.JPG,DJI_20251002154439_0787_D.JPG,2025:10:02 15:44:39,"8 deg 17' 42.73"" S","115 deg 27' 41.76"" E",+1170.220,-80.00,-90.00
./images/task-se/DJI_20251002154547_0821_D.JPG,DJI_20251002154547_0821_D.JPG,2025:10:02 15:45:47,"8 deg 17' 43.99"" S","115 deg 27' 59.22"" E",+1094.320,-80.00,+89.70
./images/task-se/DJI_20251002154951_0943_D.JPG,DJI_20251002154951_0943_D.JPG,2025:10:02 15:49:51,"8 deg 17' 49.02"" S","115 deg 27' 55.58"" E",+1110.920,-80.00,+89.80
./images/task-se/DJI_20251002154353_0764_D.JPG,DJI_20251002154353_0764_D.JPG,2025:10:02 15:43:53,"8 deg 17' 42.73"" S","115 deg 27' 58.75"" E",+1110.720,-80.00,-87.50
./images/task-se/DJI_20251002154527_0811_D.JPG,DJI_20251002154527_0811_D.JPG,2025:10:02 15:45:27,"8 deg 17' 43.99"" S","115 deg 27' 51.72"" E",+1117.420,-80.00,+89.90
./images/task-se/DJI_20251002155857_0217_D.JPG,DJI_20251002155857_0217_D.JPG,2025:10:02 15:58:57,"8 deg 17' 59.08"" S","115 deg 27' 58.87"" E",+1045.820,-80.00,+90.10
./images/task-se/DJI_20251002154847_0911_D.JPG,DJI_20251002154847_0911_D.JPG,2025:10:02 15:48:47,"8 deg 17' 47.76"" S","115 deg 27' 44.83"" E",+1164.620,-80.00,-89.80
./images/task-se/DJI_20251002155213_0015_D.JPG,DJI_20251002155213_0015_D.JPG,2025:10:02 15:52:13,"8 deg 17' 51.54"" S","115 deg 27' 53.36"" E",+1111.020,-80.00,+89.90
./images/task-se/DJI_20251002155815_0196_D.JPG,DJI_20251002155815_0196_D.JPG,2025:10:02 15:58:15,"8 deg 17' 59.08"" S","115 deg 27' 45.58"" E",+1081.620,-80.00,+90.10
./images/task-se/DJI_20251002154825_0900_D.JPG,DJI_20251002154825_0900_D.JPG,2025:10:02 15:48:25,"8 deg 17' 47.76"" S","115 deg 27' 52.92"" E",+1109.820,-80.00,-89.70
./images/task-se/DJI_20251002154649_0852_D.JPG,DJI_20251002154649_0852_D.JPG,2025:10:02 15:46:49,"8 deg 17' 45.24"" S","115 deg 27' 41.19"" E",+1177.620,-80.00,-90.00
./images/task-se/DJI_20251002154937_0936_D.JPG,DJI_20251002154937_0936_D.JPG,2025:10:02 15:49:37,"8 deg 17' 49.02"" S","115 deg 27' 50.48"" E",+1132.220,-80.00,+89.80
./images/task-se/DJI_20251002155503_0100_D.JPG,DJI_20251002155503_0100_D.JPG,2025:10:02 15:55:03,"8 deg 17' 55.30"" S","115 deg 27' 52.88"" E",+1074.620,-80.00,-90.00
./images/task-se/DJI_20251002154905_0920_D.JPG,DJI_20251002154905_0920_D.JPG,2025:10:02 15:49:05,"8 deg 17' 48.55"" S","115 deg 27' 39.66"" E",+1170.620,-80.00,-179.50
./images/task-se/DJI_20251002155259_0038_D.JPG,DJI_20251002155259_0038_D.JPG,2025:10:02 15:52:59,"8 deg 17' 52.79"" S","115 deg 27' 52.36"" E",+1100.620,-80.00,-89.90
./images/task-se/DJI_20251002154451_0793_D.JPG,DJI_20251002154451_0793_D.JPG,2025:10:02 15:44:51,"8 deg 17' 44.18"" S","115 deg 27' 40.03"" E",+1185.520,-80.00,+144.90
./images/task-se/DJI_20251002154543_0819_D.JPG,DJI_20251002154543_0819_D.JPG,2025:10:02 15:45:43,"8 deg 17' 43.99"" S","115 deg 27' 57.73"" E",+1099.120,-80.00,+90.30
./images/task-se/DJI_20251002155347_0062_D.JPG,DJI_20251002155347_0062_D.JPG,2025:10:02 15:53:47,"8 deg 17' 54.04"" S","115 deg 27' 41.40"" E",+1098.120,-80.00,+92.40
./images/task-se/DJI_20251002154429_0782_D.JPG,DJI_20251002154429_0782_D.JPG,2025:10:02 15:44:29,"8 deg 17' 42.73"" S","115 deg 27' 45.52"" E",+1168.520,-80.00,-89.90
./images/task-se/DJI_20251002155307_0042_D.JPG,DJI_20251002155307_0042_D.JPG,2025:10:02 15:53:07,"8 deg 17' 52.79"" S","115 deg 27' 49.43"" E",+1099.320,-80.00,-90.20
./images/task-se/DJI_20251002155219_0018_D.JPG,DJI_20251002155219_0018_D.JPG,2025:10:02 15:52:19,"8 deg 17' 51.53"" S","115 deg 27' 55.61"" E",+1118.420,-80.00,+89.90
./images/task-se/DJI_20251002155141_0998_D.JPG,DJI_20251002155141_0998_D.JPG,2025:10:02 15:51:41,"8 deg 17' 51.53"" S","115 deg 27' 44.12"" E",+1159.120,-80.00,+89.70
./images/task-se/DJI_20251002154533_0814_D.JPG,DJI_20251002154533_0814_D.JPG,2025:10:02 15:45:33,"8 deg 17' 43.99"" S","115 deg 27' 53.97"" E",+1110.620,-80.00,+90.00
./images/task-se/DJI_20251002155641_0149_D.JPG,DJI_20251002155641_0149_D.JPG,2025:10:02 15:56:41,"8 deg 17' 56.56"" S","115 deg 27' 57.01"" E",+1058.620,-80.00,+89.90
./images/task-se/DJI_20251002155447_0092_D.JPG,DJI_20251002155447_0092_D.JPG,2025:10:02 15:54:47,"8 deg 17' 55.36"" S","115 deg 27' 58.86"" E",+1077.420,-80.00,-91.10
./images/task-se/DJI_20251002154903_0919_D.JPG,DJI_20251002154903_0919_D.JPG,2025:10:02 15:49:03,"8 deg 17' 48.07"" S","115 deg 27' 39.55"" E",+1176.520,-80.00,-159.10
./images/task-se/DJI_20251002154557_0826_D.JPG,DJI_20251002154557_0826_D.JPG,2025:10:02 15:45:57,"8 deg 17' 45.27"" S","115 deg 27' 59.42"" E",+1110.720,-80.00,-109.80
./images/task-se/DJI_20251002155531_0114_D.JPG,DJI_20251002155531_0114_D.JPG,2025:10:02 15:55:31,"8 deg 17' 55.31"" S","115 deg 27' 43.42"" E",+1097.120,-80.00,-89.80
./images/task-se/DJI_20251002154925_0930_D.JPG,DJI_20251002154925_0930_D.JPG,2025:10:02 15:49:25,"8 deg 17' 49.02"" S","115 deg 27' 45.97"" E",+1130.620,-80.00,+89.90
./images/task-se/DJI_20251002155031_0963_D.JPG,DJI_20251002155031_0963_D.JPG,2025:10:02 15:50:31,"8 deg 17' 50.27"" S","115 deg 27' 54.24"" E",+1129.020,-80.00,-90.30
./images/task-se/DJI_20251002155505_0101_D.JPG,DJI_20251002155505_0101_D.JPG,2025:10:02 15:55:05,"8 deg 17' 55.31"" S","115 deg 27' 52.24"" E",+1071.020,-80.00,-90.00
./images/task-se/DJI_20251002155845_0211_D.JPG,DJI_20251002155845_0211_D.JPG,2025:10:02 15:58:45,"8 deg 17' 59.08"" S","115 deg 27' 55.13"" E",+1065.920,-80.00,+90.00
./images/task-se/DJI_20251002154901_0918_D.JPG,DJI_20251002154901_0918_D.JPG,2025:10:02 15:49:01,"8 deg 17' 47.83"" S","115 deg 27' 39.70"" E",+1178.420,-80.00,-105.50
./images/task-se/DJI_20251002155619_0138_D.JPG,DJI_20251002155619_0138_D.JPG,2025:10:02 15:56:19,"8 deg 17' 56.56"" S","115 deg 27' 48.84"" E",+1082.420,-80.00,+89.90
./images/task-se/DJI_20251002154519_0807_D.JPG,DJI_20251002154519_0807_D.JPG,2025:10:02 15:45:19,"8 deg 17' 43.99"" S","115 deg 27' 48.72"" E",+1126.720,-80.00,+89.80
./images/task-se/DJI_20251002155009_0952_D.JPG,DJI_20251002155009_0952_D.JPG,2025:10:02 15:50:09,"8 deg 17' 50.06"" S","115 deg 27' 59.95"" E",+1090.320,-80.00,-179.60
./images/task-se/DJI_20251002155847_0212_D.JPG,DJI_20251002155847_0212_D.JPG,2025:10:02 15:58:47,"8 deg 17' 59.08"" S","115 deg 27' 55.86"" E",+1061.820,-80.00,+90.00
./images/task-se/DJI_20251002155455_0096_D.JPG,DJI_20251002155455_0096_D.JPG,2025:10:02 15:54:55,"8 deg 17' 55.30"" S","115 deg 27' 55.86"" E",+1091.920,-80.00,-90.10
./images/task-se/DJI_20251002155411_0074_D.JPG,DJI_20251002155411_0074_D.JPG,2025:10:02 15:54:11,"8 deg 17' 54.05"" S","115 deg 27' 50.23"" E",+1085.220,-80.00,+90.10
./images/task-se/DJI_20251002154739_0877_D.JPG,DJI_20251002154739_0877_D.JPG,2025:10:02 15:47:39,"8 deg 17' 46.50"" S","115 deg 27' 52.52"" E",+1106.720,-80.00,+90.00
./images/task-se/DJI_20251002155405_0071_D.JPG,DJI_20251002155405_0071_D.JPG,2025:10:02 15:54:05,"8 deg 17' 54.04"" S","115 deg 27' 48.02"" E",+1100.420,-80.00,+89.80
./images/task-se/DJI_20251002155551_0124_D.JPG,DJI_20251002155551_0124_D.JPG,2025:10:02 15:55:51,"8 deg 17' 56.56"" S","115 deg 27' 40.18"" E",+1122.720,-80.00,+91.90
./images/task-se/DJI_20251002154927_0931_D.JPG,DJI_20251002154927_0931_D.JPG,2025:10:02 15:49:27,"8 deg 17' 49.02"" S","115 deg 27' 46.73"" E",+1131.220,-80.00,+90.00
./images/task-se/DJI_20251002154907_0921_D.JPG,DJI_20251002154907_0921_D.JPG,2025:10:02 15:49:07,"8 deg 17' 49.07"" S","115 deg 27' 39.98"" E",+1167.320,-80.00,+167.60
./images/task-se/DJI_20251002154417_0776_D.JPG,DJI_20251002154417_0776_D.JPG,2025:10:02 15:44:17,"8 deg 17' 42.73"" S","115 deg 27' 50.02"" E",+1160.320,-80.00,-89.90
./images/task-se/DJI_20251002155559_0128_D.JPG,DJI_20251002155559_0128_D.JPG,2025:10:02 15:55:59,"8 deg 17' 56.56"" S","115 deg 27' 41.91"" E",+1108.120,-80.00,+89.90
./images/task-se/DJI_20251002154827_0901_D.JPG,DJI_20251002154827_0901_D.JPG,2025:10:02 15:48:27,"8 deg 17' 47.76"" S","115 deg 27' 52.19"" E",+1115.220,-80.00,-90.00
./images/task-se/DJI_20251002155507_0102_D.JPG,DJI_20251002155507_0102_D.JPG,2025:10:02 15:55:07,"8 deg 17' 55.31"" S","115 deg 27' 51.85"" E",+1069.520,-80.00,-90.80
./images/task-se/DJI_20251002155615_0136_D.JPG,DJI_20251002155615_0136_D.JPG,2025:10:02 15:56:15,"8 deg 17' 56.56"" S","115 deg 27' 47.43"" E",+1098.320,-80.00,+89.80
./images/task-se/DJI_20251002154659_0857_D.JPG,DJI_20251002154659_0857_D.JPG,2025:10:02 15:46:59,"8 deg 17' 46.01"" S","115 deg 27' 39.82"" E",+1187.120,-80.00,-179.80
./images/task-se/DJI_20251002154505_0800_D.JPG,DJI_20251002154505_0800_D.JPG,2025:10:02 15:45:05,"8 deg 17' 43.99"" S","115 deg 27' 43.93"" E",+1142.020,-80.00,+90.10
./images/task-se/DJI_20251002155359_0068_D.JPG,DJI_20251002155359_0068_D.JPG,2025:10:02 15:53:59,"8 deg 17' 54.05"" S","115 deg 27' 45.84"" E",+1114.820,-80.00,+90.10
./images/task-se/DJI_20251002154807_0891_D.JPG,DJI_20251002154807_0891_D.JPG,2025:10:02 15:48:07,"8 deg 17' 48.00"" S","115 deg 27' 59.31"" E",+1116.920,-80.00,-94.80
